taylor_seq_len,taylor_num_samples,output_dir,ppl,acc_mean,acc_boolq,acc_piqa,acc_hellaswag,acc_winogrande,acc_arc_easy,acc_arc_challenge,acc_openbookqa,params_count,pruning_ratio,grad_mean_ratio,grad_norm_ratio,grad_std_ratio,grad_max_ratio,grad_mean_range,grad_norm_range,extreme_pruning_layers,elapsed_time,success,pruning_method
256.0,4.0,results/search_Mistral_layerwise_20/exp_016_taylor_seq_len256_taylor_num_samples4,11.147394180297852,0.5434896895336528,0.718348623853211,0.6664853101196954,0.55327623979287,0.6219415943172849,0.5787037037037037,0.3216723549488055,0.344,,0.1999986437130164,2.0944992187758795,7.779859428095104,,,0.0001913772688971,8.760377460055881,0.0,1050.6699800491333,True,layerwise
256.0,64.0,results/search_Mistral_layerwise_20/exp_017_taylor_seq_len256_taylor_num_samples64,35.03433990478516,0.4322743158131064,0.5620795107033639,0.6082698585418934,0.3769169488149771,0.5335438042620363,0.4019360269360269,0.2431740614334471,0.3,,0.1999997739521694,8.324764006747955,31.59067009659943,,,0.0448118274410565,1571.5534126758575,7.0,1086.0093355178833,True,layerwise
256.0,128.0,results/search_Mistral_layerwise_20/exp_018_taylor_seq_len256_taylor_num_samples128,35.80113220214844,0.4294770179243756,0.5779816513761468,0.6115342763873776,0.3711412069308902,0.5193370165745856,0.3897306397306397,0.2406143344709897,0.296,,0.1999997739521694,8.366830551739124,31.5768411124214,,,0.0981116098248296,3437.972040878402,7.0,1103.925900220871,True,layerwise
256.0,256.0,results/search_Mistral_layerwise_20/exp_019_taylor_seq_len256_taylor_num_samples256,36.42490768432617,0.4217702396480146,0.5559633027522936,0.6033732317736671,0.3630750846444931,0.516179952644041,0.3808922558922559,0.2389078498293515,0.294,,0.1999997739521694,8.401149874235202,inf,,,0.2086014155712392,inf,7.0,1213.6287078857422,True,layerwise
256.0,512.0,results/search_Mistral_layerwise_20/exp_020_taylor_seq_len256_taylor_num_samples512,35.96341323852539,0.4213520400586402,0.563302752293578,0.6001088139281828,0.3622784305915156,0.5043409629044988,0.3842592592592592,0.2431740614334471,0.292,,0.1999997739521694,8.432619679057533,inf,,,0.4052842399105429,inf,7.0,1419.3160610198977,True,layerwise
128.0,4.0,results/search_Mistral_layerwise_20/exp_011_taylor_seq_len128_taylor_num_samples4,16.782161712646484,0.5098209020459915,0.5458715596330275,0.7241566920565833,0.528281218880701,0.580110497237569,0.49284511784511786,0.363481228668942,0.334,,0.19999977395216942,1.809285099157732,3.8317598844532736,,,0.000101115968492296,3.6404895782470708,2.0,1123.6192741394043,True,layerwise
32.0,4.0,results/search_Mistral_blockwise_20/exp_001_taylor_seq_len32_taylor_num_samples4,30.11289405822754,0.5019280328087106,0.618960244648318,0.7306855277475517,0.5751842262497511,0.5177584846093133,0.4507575757575757,0.3421501706484641,0.278,,0.1999986437130164,2.3847330848866,5.267406745524027,,,0.0003448194927639,10.039678785536024,0.0,1254.8289699554443,True,blockwise
32.0,64.0,results/search_Mistral_blockwise_20/exp_002_taylor_seq_len32_taylor_num_samples64,31.79579734802246,0.5139304680792416,0.5960244648318043,0.76550598476605,0.5827524397530373,0.5248618784530387,0.484006734006734,0.3583617747440273,0.286,,0.1999997739521694,2.510478335034509,6.143748723947648,,,0.0012858642472161,36.754083169831176,2.0,1056.0678305625916,True,blockwise
32.0,128.0,results/search_Mistral_blockwise_20/exp_003_taylor_seq_len32_taylor_num_samples128,29.64557838439941,0.517056318364401,0.6048929663608563,0.7524483133841132,0.591714797849034,0.5201262825572218,0.5147306397306397,0.363481228668942,0.272,,0.1999992088325929,2.281700013344006,5.898936182392605,,,0.0016801365547709,51.97559113634957,3.0,1086.0253765583038,True,blockwise
32.0,256.0,results/search_Mistral_blockwise_20/exp_004_taylor_seq_len32_taylor_num_samples256,31.289060592651367,0.5249904952225525,0.6201834862385321,0.7551686615886833,0.6084445329615614,0.5201262825572218,0.5147306397306397,0.3762798634812286,0.28,,0.1999992088325929,2.098714494057376,6.034049377406727,,,0.002129530844589,77.18887472483846,4.0,1160.504478931427,True,blockwise
